Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
190,Entry short,2024-06-28 09:35,G_S,20087.25,3,120523.5,-126.72,-0.11,115.14,0.10,-124.86,-0.10,-942.12,-1.88,2
191,Exit long,2024-07-01 09:40,G_LX,19935.75,4,159636,-154.96,-0.10,0,0.00,-152.48,-0.10,-1097.08,-2.19,1
191,Entry long,2024-07-01 09:35,G_L,19954.5,4,159636,-154.96,-0.10,0,0.00,-152.48,-0.10,-1097.08,-2.19,1
192,Exit short,2024-07-02 09:40,G_SX,20058.25,4,160312,-158.96,-0.10,93.52,0.06,-156.48,-0.10,-1256.04,-2.51,1
192,Entry short,2024-07-02 09:35,G_S,20039,4,160312,-158.96,-0.10,93.52,0.06,-156.48,-0.10,-1256.04,-2.51,1
193,Exit short,2024-07-03 09:45,G_SX,20267.5,4,162010,-134.96,-0.08,103.52,0.06,-132.48,-0.08,-1391,-2.78,2
193,Entry short,2024-07-03 09:35,G_S,20251.25,4,162010,-134.96,-0.08,103.52,0.06,-132.48,-0.08,-1391,-2.78,2
194,Exit short,2024-07-04 09:45,G_SX,20389,18,734211,184.68,0.03,195.84,0.03,-47.16,-0.01,-1206.32,-2.41,2
194,Entry short,2024-07-04 09:35,G_S,20394.75,18,734211,184.68,0.03,195.84,0.03,-47.16,-0.01,-1206.32,-2.41,2
195,Exit short,2024-07-08 09:40,G_SX,20622.25,8,329800,-165.92,-0.05,67.04,0.02,-160.96,-0.05,-1372.24,-2.74,1
195,Entry short,2024-07-08 09:35,G_S,20612.5,8,329800,-165.92,-0.05,67.04,0.02,-160.96,-0.05,-1372.24,-2.74,1
196,Exit short,2024-07-09 09:45,G_SX,20745,6,248787,-160.44,-0.06,152.28,0.06,-156.72,-0.06,-1532.68,-3.07,2
196,Entry short,2024-07-09 09:35,G_S,20732.25,6,248787,-160.44,-0.06,152.28,0.06,-156.72,-0.06,-1532.68,-3.07,2
197,Exit short,2024-07-10 09:40,G_SX,20746,7,290297,-155.68,-0.05,20.16,0.01,-151.34,-0.05,-1688.36,-3.38,1
197,Entry short,2024-07-10 09:35,G_S,20735.5,7,290297,-155.68,-0.05,20.16,0.01,-151.34,-0.05,-1688.36,-3.38,1
198,Exit short,2024-07-15 09:40,G_SX,20657.75,4,165128,-138.96,-0.08,15.52,0.01,-136.48,-0.08,-1827.32,-3.65,1
198,Entry short,2024-07-15 09:35,G_S,20641,4,165128,-138.96,-0.08,15.52,0.01,-136.48,-0.08,-1827.32,-3.65,1
199,Exit short,2024-07-16 09:40,G_SX,20652.75,4,165436,209.04,0.13,211.52,0.13,-14.48,-0.01,-1618.28,-3.24,1
