Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
228,Exit long,2024-11-15 15:55,flat 15:55,20491.5,3,122562,383.28,0.31,518.64,0.42,-22.86,-0.02,-4071.42,-8.14,17
228,Entry long,2024-11-15 14:30,L_L,20427,3,122562,383.28,0.31,518.64,0.42,-22.86,-0.02,-4071.42,-8.14,17
229,Exit short,2024-11-19 14:50,L_SX,20746.75,3,124354.5,-129.72,-0.10,97.14,0.08,-127.86,-0.10,-4201.14,-8.40,4
229,Entry short,2024-11-19 14:30,L_S,20725.75,3,124354.5,-129.72,-0.10,97.14,0.08,-127.86,-0.10,-4201.14,-8.40,4
230,Exit long,2024-11-20 15:50,L_LX,20753,3,123504,1010.28,0.82,1012.14,0.82,-24.36,-0.02,-3190.86,-6.38,16
230,Entry long,2024-11-20 14:30,L_L,20584,3,123504,1010.28,0.82,1012.14,0.82,-24.36,-0.02,-3190.86,-6.38,16
231,Exit long,2024-11-25 15:55,flat 15:55,20877.75,3,125031,231.78,0.19,283.14,0.23,-19.86,-0.02,-2959.08,-5.92,17
231,Entry long,2024-11-25 14:30,L_L,20838.5,3,125031,231.78,0.19,283.14,0.23,-19.86,-0.02,-2959.08,-5.92,17
232,Exit long,2024-11-27 15:30,L_LX,20783,4,166410,-150.96,-0.09,227.52,0.14,-148.48,-0.09,-3110.04,-6.22,12
232,Entry long,2024-11-27 14:30,L_L,20801.25,4,166410,-150.96,-0.09,227.52,0.14,-148.48,-0.09,-3110.04,-6.22,12
233,Exit short,2024-12-02 14:55,L_SX,21216.75,4,169606,-132.96,-0.08,53.52,0.03,-130.48,-0.08,-3243,-6.49,5
233,Entry short,2024-12-02 14:30,L_S,21200.75,4,169606,-132.96,-0.08,53.52,0.03,-130.48,-0.08,-3243,-6.49,5
234,Exit short,2024-12-03 14:50,L_SX,21255.75,5,212420,-143.7,-0.07,64.4,0.03,-140.6,-0.07,-3386.7,-6.77,4
234,Entry short,2024-12-03 14:30,L_S,21242,5,212420,-143.7,-0.07,64.4,0.03,-140.6,-0.07,-3386.7,-6.77,4
235,Exit short,2024-12-04 15:30,L_SX,21525.25,5,215105,-153.7,-0.07,61.9,0.03,-150.6,-0.07,-3540.4,-7.08,12
235,Entry short,2024-12-04 14:30,L_S,21510.5,5,215105,-153.7,-0.07,61.9,0.03,-150.6,-0.07,-3540.4,-7.08,12
236,Exit short,2024-12-06 14:45,L_SX,21640.25,5,216247.5,-161.2,-0.07,11.9,0.01,-158.1,-0.07,-3701.6,-7.40,3
236,Entry short,2024-12-06 14:30,L_S,21624.75,5,216247.5,-161.2,-0.07,11.9,0.01,-158.1,-0.07,-3701.6,-7.40,3
237,Exit long,2024-12-09 14:40,L_LX,21466.25,4,171862,-136.96,-0.08,11.52,0.01,-134.48,-0.08,-3838.56,-7.68,2
237,Entry long,2024-12-09 14:30,L_L,21482.75,4,171862,-136.96,-0.08,11.52,0.01,-134.48,-0.08,-3838.56,-7.68,2
238,Exit long,2024-12-10 14:40,L_LX,21422,4,171508,-136.96,-0.08,1.52,0.00,-134.48,-0.08,-3975.52,-7.95,2
238,Entry long,2024-12-10 14:30,L_L,21438.5,4,171508,-136.96,-0.08,1.52,0.00,-134.48,-0.08,-3975.52,-7.95,2
239,Exit short,2024-12-11 15:15,L_SX,21817.25,5,218037.5,-141.2,-0.06,146.9,0.07,-138.1,-0.06,-4116.72,-8.23,9
239,Entry short,2024-12-11 14:30,L_S,21803.75,5,218037.5,-141.2,-0.06,146.9,0.07,-138.1,-0.06,-4116.72,-8.23,9
240,Exit short,2024-12-16 14:55,L_SX,22141.75,5,221267.5,-156.2,-0.07,46.9,0.02,-153.1,-0.07,-4272.92,-8.55,5
240,Entry short,2024-12-16 14:30,L_S,22126.75,5,221267.5,-156.2,-0.07,46.9,0.02,-153.1,-0.07,-4272.92,-8.55,5
241,Exit long,2024-12-17 15:20,L_LX,22263,4,178258,-158.96,-0.09,105.52,0.06,-156.48,-0.09,-4431.88,-8.86,10
241,Entry long,2024-12-17 14:30,L_L,22282.25,4,178258,-158.96,-0.09,105.52,0.06,-156.48,-0.09,-4431.88,-8.86,10
242,Exit long,2024-12-19 15:10,L_LX,21444.75,2,85928,-151.48,-0.18,78.76,0.09,-150.24,-0.17,-4583.36,-9.17,8
242,Entry long,2024-12-19 14:30,L_L,21482,2,85928,-151.48,-0.18,78.76,0.09,-150.24,-0.17,-4583.36,-9.17,8
243,Exit short,2024-12-20 15:55,flat 15:55,21567.75,2,86957,683.52,0.79,884.76,1.02,-56.24,-0.06,-3899.84,-7.80,17
243,Entry short,2024-12-20 14:30,L_S,21739.25,2,86957,683.52,0.79,884.76,1.02,-56.24,-0.06,-3899.84,-7.80,17
244,Exit short,2024-12-23 15:55,flat 15:55,21756,3,130516.5,-23.22,-0.02,517.14,0.40,-88.86,-0.07,-3923.06,-7.85,17
