Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
39,Entry long,2024-07-09 11:05,Long,20692.25,14,579383,-24.36,0.00,446.32,0.08,-50.68,-0.01,-1373.92,-2.75,1
40,Exit short,2024-08-13 10:35,S-X,18906.75,11,415943,-19.14,0.00,1109.68,0.27,-105.82,-0.03,-1393.06,-2.79,2
40,Entry short,2024-08-13 10:25,Short,18906.5,11,415943,-19.14,0.00,1109.68,0.27,-105.82,-0.03,-1393.06,-2.79,2
41,Exit short,2024-08-15 10:25,S-X,19472.25,15,584160,-26.1,0.00,650.7,0.11,-16.8,0.00,-1419.16,-2.84,1
41,Entry short,2024-08-15 10:20,Short,19472,15,584160,-26.1,0.00,650.7,0.11,-16.8,0.00,-1419.16,-2.84,1
42,Exit long,2024-08-21 11:50,L-X,19814.5,14,554813,-24.36,0.00,2224.32,0.40,-379.68,-0.07,-1443.52,-2.89,10
42,Entry long,2024-08-21 11:00,Long,19814.75,14,554813,-24.36,0.00,2224.32,0.40,-379.68,-0.07,-1443.52,-2.89,10
43,Exit long,2024-08-22 10:30,L-X,19879,12,477486,-404.88,-0.08,0,0.00,-397.44,-0.08,-1848.4,-3.70,0
43,Entry long,2024-08-22 10:30,Long,19895.25,12,477486,-404.88,-0.08,0,0.00,-397.44,-0.08,-1848.4,-3.70,0
44,Exit long,2024-08-30 11:20,L-X,19456,13,505862.5,-22.62,0.00,498.94,0.10,-21.06,0.00,-1871.02,-3.74,1
44,Entry long,2024-08-30 11:15,Long,19456.25,13,505862.5,-22.62,0.00,498.94,0.10,-21.06,0.00,-1871.02,-3.74,1
45,Exit short,2024-09-04 10:25,S-X,18992.75,12,455694,-146.88,-0.03,922.56,0.20,-145.44,-0.03,-2017.9,-4.04,0
45,Entry short,2024-09-04 10:25,Short,18987.25,12,455694,-146.88,-0.03,922.56,0.20,-145.44,-0.03,-2017.9,-4.04,0
46,Exit long,2024-09-10 10:50,L-X,18698.75,14,523572,-24.36,0.00,1055.32,0.20,-15.68,0.00,-2042.26,-4.08,1
46,Entry long,2024-09-10 10:45,Long,18699,14,523572,-24.36,0.00,1055.32,0.20,-15.68,0.00,-2042.26,-4.08,1
47,Exit short,2024-09-12 10:30,S-X,19340.25,16,618880,-27.84,0.00,510.08,0.08,-137.92,-0.02,-2070.1,-4.14,1
47,Entry short,2024-09-12 10:25,Short,19340,16,618880,-27.84,0.00,510.08,0.08,-137.92,-0.02,-2070.1,-4.14,1
48,Exit short,2024-09-13 10:40,S-X,19524.25,21,819924,-120.54,-0.01,70.98,0.01,-233.52,-0.03,-2190.64,-4.38,0
48,Entry short,2024-09-13 10:40,Short,19522,21,819924,-120.54,-0.01,70.98,0.01,-233.52,-0.03,-2190.64,-4.38,0
49,Exit long,2024-09-18 10:20,L-X,19664.25,10,393290,-17.4,0.00,103.8,0.03,-66.2,-0.02,-2208.04,-4.42,1
