Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
71,Entry short,2024-12-05 09:50,Short,21513.5,3,129081,-242.22,-0.19,154.14,0.12,-240.36,-0.19,-990.52,-1.98,28
72,Exit short,2024-12-12 10:20,S-X,21697.75,2,86600,-193.48,-0.22,99.76,0.12,-192.24,-0.22,-1184,-2.37,3
72,Entry short,2024-12-12 10:05,Short,21650,2,86600,-193.48,-0.22,99.76,0.12,-192.24,-0.22,-1184,-2.37,3
73,Exit short,2024-12-26 10:35,S-X,22009.75,2,87812,-229.48,-0.26,328.76,0.37,-228.24,-0.26,-1413.48,-2.83,10
73,Entry short,2024-12-26 09:45,Short,21953,2,87812,-229.48,-0.26,328.76,0.37,-228.24,-0.26,-1413.48,-2.83,10
74,Exit long,2025-01-23 15:50,L-X,22003.75,2,87683,329.52,0.38,330.76,0.38,-105.24,-0.12,-1083.96,-2.17,64
74,Entry long,2025-01-23 10:30,Long,21920.75,2,87683,329.52,0.38,330.76,0.38,-105.24,-0.12,-1083.96,-2.17,64
75,Exit long,2025-02-06 14:30,L-X,21736.75,2,87173,-228.48,-0.26,223.76,0.26,-227.24,-0.26,-1312.44,-2.62,57
75,Entry long,2025-02-06 09:45,Long,21793.25,2,87173,-228.48,-0.26,223.76,0.26,-227.24,-0.26,-1312.44,-2.62,57
76,Exit long,2025-02-14 15:55,flat,22194.25,2,88580,194.52,0.22,314.76,0.36,-214.24,-0.24,-1117.92,-2.24,70
76,Entry long,2025-02-14 10:05,Long,22145,2,88580,194.52,0.22,314.76,0.36,-214.24,-0.24,-1117.92,-2.24,70
77,Exit short,2025-02-19 11:10,S-X,22222.75,2,88663,-230.48,-0.26,189.76,0.21,-229.24,-0.26,-1348.4,-2.70,17
77,Entry short,2025-02-19 09:45,Short,22165.75,2,88663,-230.48,-0.26,189.76,0.21,-229.24,-0.26,-1348.4,-2.70,17
78,Exit long,2025-07-01 10:20,L-X,22778.5,2,91298,-186.48,-0.20,80.76,0.09,-185.24,-0.20,-1534.88,-3.07,6
78,Entry long,2025-07-01 09:50,Long,22824.5,2,91298,-186.48,-0.20,80.76,0.09,-185.24,-0.20,-1534.88,-3.07,6
79,Exit long,2025-07-06 18:00,L-X,22994,2,91719,254.52,0.28,255.76,0.28,-157.24,-0.17,-1280.36,-2.56,38
79,Entry long,2025-07-04 09:50,Long,22929.75,2,91719,254.52,0.28,255.76,0.28,-157.24,-0.17,-1280.36,-2.56,38
80,Exit long,2025-07-25 12:25,L-X,23466.25,2,93537,325.52,0.35,326.76,0.35,-47.24,-0.05,-954.84,-1.91,32
80,Entry long,2025-07-25 09:45,Long,23384.25,2,93537,325.52,0.35,326.76,0.35,-47.24,-0.05,-954.84,-1.91,32
81,Exit long,2025-07-28 11:15,L-X,23461.25,2,94027,-184.48,-0.20,82.76,0.09,-183.24,-0.19,-1139.32,-2.28,17
81,Entry long,2025-07-28 09:50,Long,23506.75,2,94027,-184.48,-0.20,82.76,0.09,-183.24,-0.19,-1139.32,-2.28,17
82,Exit short,2025-08-13 10:45,S-X,23938,2,96068,313.52,0.33,314.76,0.33,-4.24,0.00,-825.8,-1.65,10
82,Entry short,2025-08-13 09:55,Short,24017,2,96068,313.52,0.33,314.76,0.33,-4.24,0.00,-825.8,-1.65,10
83,Exit long,2025-09-01 18:00,flat,23491.75,2,93944,20.52,0.02,98.76,0.11,-41.24,-0.04,-805.28,-1.61,39
83,Entry long,2025-09-01 09:45,Long,23486,2,93944,20.52,0.02,98.76,0.11,-41.24,-0.04,-805.28,-1.61,39
84,Exit short,2025-09-09 10:40,S-X,23730.5,2,95229,304.52,0.32,305.76,0.32,-175.24,-0.18,-500.76,-1.00,10
84,Entry short,2025-09-09 09:50,Short,23807.25,2,95229,304.52,0.32,305.76,0.32,-175.24,-0.18,-500.76,-1.00,10
85,Exit long,2025-09-15 15:55,L-X,24314.75,2,96915,341.52,0.35,342.76,0.35,-32.24,-0.03,-159.24,-0.32,74
85,Entry long,2025-09-15 09:45,Long,24228.75,2,96915,341.52,0.35,342.76,0.35,-32.24,-0.03,-159.24,-0.32,74
86,Exit long,2025-09-19 10:45,L-X,24736,2,99175,-233.48,-0.24,87.76,0.09,-232.24,-0.23,-392.72,-0.79,12
86,Entry long,2025-09-19 09:45,Long,24793.75,2,99175,-233.48,-0.24,87.76,0.09,-232.24,-0.23,-392.72,-0.79,12
87,Exit short,2025-10-07 11:05,S-X,25137,2,100852,301.52,0.30,302.76,0.30,-74.24,-0.07,-91.2,-0.18,8
87,Entry short,2025-10-07 10:25,Short,25213,2,100852,301.52,0.30,302.76,0.30,-74.24,-0.07,-91.2,-0.18,8
88,Exit long,2025-12-25 18:00,L-X,25898.25,2,103312,278.52,0.27,279.76,0.27,-97.24,-0.09,187.32,0.37,37
88,Entry long,2025-12-24 10:10,Long,25828,2,103312,278.52,0.27,279.76,0.27,-97.24,-0.09,187.32,0.37,37
89,Exit long,2026-05-25 10:30,L-X,29938.75,2,119924,-171.48,-0.14,53.76,0.04,-170.24,-0.14,15.84,0.03,9
89,Entry long,2026-05-25 09:45,Long,29981,2,119924,-171.48,-0.14,53.76,0.04,-170.24,-0.14,15.84,0.03,9
90,Exit long,2026-06-21 18:00,L-X,30580.5,2,122728,-408.48,-0.33,90.76,0.07,-407.24,-0.33,-392.64,-0.79,37
90,Entry long,2026-06-19 09:55,Long,30682,2,122728,-408.48,-0.33,90.76,0.07,-407.24,-0.33,-392.64,-0.79,37
91,Exit short,2026-07-05 18:00,S-X,29957.25,2,119609,-222.48,-0.19,84.76,0.07,-221.24,-0.18,-615.12,-1.23,34
91,Entry short,2026-07-03 10:10,Short,29902.25,2,119609,-222.48,-0.19,84.76,0.07,-221.24,-0.18,-615.12,-1.23,34
