Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
199,Exit short,2025-06-12 12:00,P_SX,21931,1,43807.5,-55.74,-0.13,21.88,0.05,-55.12,-0.13,-630.24,-1.26,3
199,Entry short,2025-06-12 11:45,P_S,21903.75,1,43807.5,-55.74,-0.13,21.88,0.05,-55.12,-0.13,-630.24,-1.26,3
200,Exit long,2025-06-13 13:10,P_LX,21798.25,1,43654.5,-59.24,-0.14,32.38,0.07,-58.62,-0.13,-689.48,-1.38,4
200,Entry long,2025-06-13 12:50,P_L,21827.25,1,43654.5,-59.24,-0.14,32.38,0.07,-58.62,-0.13,-689.48,-1.38,4
201,Exit long,2025-06-19 11:30,P_LX,21705.75,3,130321.5,-90.72,-0.07,16.14,0.01,-88.86,-0.07,-780.2,-1.56,1
201,Entry long,2025-06-19 11:25,P_L,21720.25,3,130321.5,-90.72,-0.07,16.14,0.01,-88.86,-0.07,-780.2,-1.56,1
202,Exit short,2025-06-19 11:45,P_SX,21723.5,2,86818,-78.48,-0.09,53.76,0.06,-77.24,-0.09,-858.68,-1.72,3
202,Entry short,2025-06-19 11:30,P_S,21704.5,2,86818,-78.48,-0.09,53.76,0.06,-77.24,-0.09,-858.68,-1.72,3
203,Exit short,2025-06-25 10:40,P_SX,22515.25,2,89973,-90.48,-0.10,42.76,0.05,-89.24,-0.10,-949.16,-1.90,1
203,Entry short,2025-06-25 10:35,P_S,22493.25,2,89973,-90.48,-0.10,42.76,0.05,-89.24,-0.10,-949.16,-1.90,1
204,Exit short,2025-06-25 15:00,P_SX,22435,3,134521.5,-92.22,-0.07,74.64,0.06,-90.36,-0.07,-1041.38,-2.08,6
204,Entry short,2025-06-25 14:30,P_S,22420.25,3,134521.5,-92.22,-0.07,74.64,0.06,-90.36,-0.07,-1041.38,-2.08,6
205,Exit short,2025-06-30 11:40,P_SX,22842.25,1,45629.5,-56.24,-0.12,26.38,0.06,-55.62,-0.12,-1097.62,-2.20,6
205,Entry short,2025-06-30 11:10,P_S,22814.75,1,45629.5,-56.24,-0.12,26.38,0.06,-55.62,-0.12,-1097.62,-2.20,6
206,Exit short,2025-07-01 12:30,P_SX,22691,4,181426,-106.96,-0.06,85.52,0.05,-104.48,-0.06,-1204.58,-2.41,1
206,Entry short,2025-07-01 12:25,P_S,22678.25,4,181426,-106.96,-0.06,85.52,0.05,-104.48,-0.06,-1204.58,-2.41,1
207,Exit long,2025-07-02 13:35,P_LX,22809.25,2,91322,-87.48,-0.10,9.76,0.01,-86.24,-0.09,-1292.06,-2.58,3
207,Entry long,2025-07-02 13:20,P_L,22830.5,2,91322,-87.48,-0.10,9.76,0.01,-86.24,-0.09,-1292.06,-2.58,3
208,Exit short,2025-07-03 18:00,P_SX,23025.25,1,46113.5,61.76,0.13,62.38,0.14,-31.12,-0.07,-1230.3,-2.46,6
208,Entry short,2025-07-03 12:45,P_S,23056.75,1,46113.5,61.76,0.13,62.38,0.14,-31.12,-0.07,-1230.3,-2.46,6
209,Exit short,2025-07-07 10:50,P_SX,22905.5,1,45874.5,62.26,0.14,62.88,0.14,-5.12,-0.01,-1168.04,-2.34,5
